id,user_id,song_id,substring,inserted_at,updated_at
b8216854-b47a-4e00-a250-685795eccfc9,3ae49a0a-e95d-45f9-9135-7033326facb7,405f3942-6e67-4c9d-b7f8-3d3b981a0b80,like,2016-09-09 18:44:28.472142,2016-09-09 18:44:28.486031
2bb3c24a-bb03-4af9-a2b7-5cf4d70bb1e0,490c3d1b-a502-4224-b11e-4eb8f4ea0d18,ba762dd4-2bdb-4389-9c47-df9ead7b9055,like,2016-06-10 00:04:18.883849,2016-06-10 00:04:18.90972
00cdf65b-8ffb-4843-b5c7-3b47a605b98e,490c3d1b-a502-4224-b11e-4eb8f4ea0d18,f6909fca-1856-403e-8bf0-7bc76d1c8940,like,2016-06-10 00:05:27.001687,2016-06-10 00:05:27.011794
74bcc440-a18c-45cc-be97-555b0a76f941,490c3d1b-a502-4224-b11e-4eb8f4ea0d18,464534c6-36b6-489c-9ae3-a18468e9dfa3,like,2016-06-10 00:06:39.067948,2016-06-10 00:06:39.076921
0a61f86d-0071-46e7-aee1-0074bd00bf49,490c3d1b-a502-4224-b11e-4eb8f4ea0d18,7ca58807-233c-45b8-a39e-741401ab3bdc,like,2016-07-09 11:48:41.839532,2016-07-09 11:48:41.846465
b5660718-d340-439a-be3f-bcfb58204968,490c3d1b-a502-4224-b11e-4eb8f4ea0d18,dcc007a2-a8fa-42f9-8d14-c0a02189dadd,like,2016-07-09 11:51:32.214433,2016-07-09 11:51:32.220365
a5325e04-8be6-4fdc-aae0-e983d8644586,490c3d1b-a502-4224-b11e-4eb8f4ea0d18,8ac344e3-8343-4fd0-932c-3df06d346e43,like,2016-07-09 11:44:12.772811,2016-07-09 11:44:12.780154
7073a8e4-1c73-40b8-ad8b-98b3384bf23e,490c3d1b-a502-4224-b11e-4eb8f4ea0d18,1ef714e6-4f29-464a-adb3-206342c0b579,like,2016-07-24 22:37:49.24779,2016-07-24 22:38:13.177924
df9904f0-b8fa-48b6-94e8-089f6dfeff5a,490c3d1b-a502-4224-b11e-4eb8f4ea0d18,2d8d34c9-fa15-46d8-a0d6-88c39530758b,up,2016-10-22 12:57:54.731962,2016-10-22 12:57:54.752102
5d998420-3dc2-489c-a3fc-93742567b7b4,490c3d1b-a502-4224-b11e-4eb8f4ea0d18,70f28e35-0920-4b60-91db-5f8181313acc,like,2016-10-27 15:51:21.943919,2016-10-27 15:51:21.952362
93e47c6d-9b5b-4252-a977-4cde999a998a,0107722b-5b22-4290-a79c-1b18ec46adc4,8d61211a-2196-442e-ba80-fdb41bd62abb,down,2016-03-01 15:31:35.332032,2016-03-01 15:31:35.332032
73405c12-99d7-48a9-a4a7-91467ef7e133,0107722b-5b22-4290-a79c-1b18ec46adc4,30189db5-c3d0-4888-aca2-d30cce66ddcb,like,2016-03-01 15:31:35.317109,2016-03-01 15:31:35.317109
bfaff5ac-8b58-4b93-b972-b6d282f9377f,0107722b-5b22-4290-a79c-1b18ec46adc4,f378f813-e484-4ae7-ba2a-6c1d4b30836e,up,2016-03-01 15:31:35.327324,2016-03-01 15:31:35.327324
589520f4-d6b8-49f3-adbe-85785bcce582,f7feec23-91f0-454d-bd09-16cbe3809a4d,0cac5484-9bc6-43c2-acdf-3db0b0f847c1,up,2016-04-21 21:10:23.232962,2016-04-21 21:10:23.239081
7cd0ffe2-a206-4f49-8a16-cff9e25216f6,f7feec23-91f0-454d-bd09-16cbe3809a4d,aa54d9f3-cdc5-4d25-b356-eda635c1fb40,up,2016-04-21 21:09:13.790928,2016-04-21 21:09:13.797301
d931f825-0c09-43ad-ad03-bce4f345bf5b,f7feec23-91f0-454d-bd09-16cbe3809a4d,0af60b8c-fde2-4a03-91ce-1eaba53de4ff,up,2016-04-21 21:08:47.328901,2016-04-21 21:08:47.338379
ec7ee469-686f-4406-8a6e-533b591f07d6,f7feec23-91f0-454d-bd09-16cbe3809a4d,b5a0ec7e-b130-4b69-911f-b0136e39623c,like,2016-04-21 21:10:30.320626,2016-04-21 21:10:30.32662
fe23549c-7d6b-40d2-b986-1b22529c9323,f7feec23-91f0-454d-bd09-16cbe3809a4d,a4228298-c795-4d60-b450-cb0c500d8caf,like,2016-04-21 21:16:08.528974,2016-04-21 21:16:08.536541
d3378664-eb35-4cc4-bcb2-dd38b3c47a02,f7feec23-91f0-454d-bd09-16cbe3809a4d,8f3e6e9c-31f5-40cc-aa5b-d9ba466b6f59,like,2016-05-07 02:02:08.93416,2016-05-07 02:02:08.945274
5f2bb777-a83b-497a-959a-69149b0541e5,f7feec23-91f0-454d-bd09-16cbe3809a4d,51774c52-7a29-4868-9ed7-313668d39aeb,up,2016-05-02 21:09:14.995025,2016-05-02 21:09:15.005268
9c121633-fc54-4c63-a91b-c4687c0274ab,f7feec23-91f0-454d-bd09-16cbe3809a4d,f0b8ac69-f439-4ca3-babd-4c8e81debed6,like,2016-05-07 02:01:51.820435,2016-05-07 02:01:51.842547
c1285e52-2ae9-4ce5-9f41-153a97a1a3f5,f7feec23-91f0-454d-bd09-16cbe3809a4d,7e4b6036-c014-423f-bc7b-b33bd67d5783,up,2016-05-07 02:02:03.950885,2016-05-16 19:09:44.525793
4d2d5dab-e7ed-4574-b219-c5a278c71414,f7feec23-91f0-454d-bd09-16cbe3809a4d,8a4218d7-2062-4acb-bad9-27e9cd633975,like,2016-05-24 23:09:32.259163,2016-05-24 23:09:32.264087
3aa981d1-a285-497a-bbcb-5dde15f53767,f7feec23-91f0-454d-bd09-16cbe3809a4d,dadf967a-75e5-415a-bb03-80b618d0d7d7,like,2016-06-10 04:14:08.135555,2016-06-10 04:14:08.14916
5bb9cc72-ec79-4d01-9e33-ac249d260d21,f7feec23-91f0-454d-bd09-16cbe3809a4d,464534c6-36b6-489c-9ae3-a18468e9dfa3,like,2016-06-10 04:21:54.308679,2016-06-10 04:21:54.313676
8eb3b8be-cd17-4d56-8d2b-24188780af7c,f7feec23-91f0-454d-bd09-16cbe3809a4d,9ece1912-b964-4b80-acd1-03ebf01d8b2a,like,2016-07-22 21:58:52.40059,2016-07-22 21:58:52.405726
8d95b593-c9d8-4074-a947-2f1ef92b2a60,f7feec23-91f0-454d-bd09-16cbe3809a4d,d9b18069-2159-438a-9f84-abac6b1a30ae,like,2016-07-22 21:45:42.316309,2016-07-22 21:45:42.334023
42515247-8d27-4039-96c4-300831bcdb0a,f7feec23-91f0-454d-bd09-16cbe3809a4d,0c168fbe-7b22-4919-840d-bc6e1019c3fe,like,2016-08-28 01:43:21.814596,2016-08-28 01:43:21.825211
0d968974-6a41-4290-aff9-7b48561c3ac1,f7feec23-91f0-454d-bd09-16cbe3809a4d,65a01551-62f0-4985-91ff-98efc22cde99,like,2016-08-28 01:51:34.348215,2016-08-28 01:51:34.36051
6a286de5-efab-4bab-bef9-1dd58a013930,f7feec23-91f0-454d-bd09-16cbe3809a4d,c7c6486b-c0fb-4cc4-8b0a-41ef8b19a0c4,up,2016-08-28 01:41:19.594391,2016-08-28 01:41:19.612726
80b9e657-af29-4eaa-846c-3ce832115ce5,f7feec23-91f0-454d-bd09-16cbe3809a4d,aaeaee80-ef6d-4640-adca-a0579f5883db,like,2016-08-28 01:42:07.676312,2016-08-28 01:42:07.68372
18f285d9-d2dc-4693-9bd8-9d1878cb14dd,f7feec23-91f0-454d-bd09-16cbe3809a4d,7bfac765-1183-4170-9173-cd043fb4443b,like,2016-10-06 03:17:06.395279,2016-10-06 03:17:06.41936
c0750b07-8a8e-4e11-8071-5e14255f6916,f7feec23-91f0-454d-bd09-16cbe3809a4d,66f07158-03fc-4b5c-bb59-1d69cfbf0757,like,2016-10-06 03:19:49.445967,2016-10-06 03:19:49.458945
5e2e277a-f925-481a-b3a2-ba4dd626e172,f7feec23-91f0-454d-bd09-16cbe3809a4d,8159ae46-8701-4f72-883d-f431755a0433,like,2016-10-06 03:26:39.928718,2016-10-06 03:26:39.935427
3994c61b-ac2f-4ffc-b14f-d3138b1b3d3b,f7feec23-91f0-454d-bd09-16cbe3809a4d,da45c057-ea0e-4a48-aa03-a74e85a6ea22,up,2016-10-06 03:00:34.807663,2016-10-06 03:00:34.81737
240695e4-feeb-4a7e-acd1-352380ee8e61,f7feec23-91f0-454d-bd09-16cbe3809a4d,06c9f816-e7d0-4795-94e9-37232df8134b,like,2016-10-06 02:51:19.391284,2016-10-06 02:51:19.411698
5f5f7a2e-c45a-4c1f-ae29-33a22ccef84e,f7feec23-91f0-454d-bd09-16cbe3809a4d,8a1ab8a7-000b-4e6f-95f0-7aa1da4b7aa6,like,2016-10-06 03:22:52.717408,2016-10-06 03:22:52.723199
71675335-7fbf-4ffe-ac04-04afdf37dfd0,f7feec23-91f0-454d-bd09-16cbe3809a4d,f8ed89be-b35d-4ee5-979b-c512ec61be3a,like,2016-10-06 02:51:30.907289,2016-10-06 02:51:30.916208
924f0ee4-77c6-4df8-97c6-aaaa8e56c8fb,9197e0d8-75ca-4090-88a6-1bf2617eb741,0cac5484-9bc6-43c2-acdf-3db0b0f847c1,like,2016-04-08 11:20:45.349967,2016-04-08 11:20:56.97903
cd2c98e8-7aa6-4308-97e5-147adba06f18,9197e0d8-75ca-4090-88a6-1bf2617eb741,ebcca9db-5ced-4c3c-ba7c-a88980644b9f,like,2016-06-06 21:09:32.865021,2016-06-06 21:09:32.886605
fe894a65-df94-496f-a0bf-4c69cb6edd40,9197e0d8-75ca-4090-88a6-1bf2617eb741,4533a70a-88d0-405a-8858-f0a0a6c93fce,like,2016-04-04 05:10:17.922976,2016-04-04 05:10:29.358317
955174a2-df9d-4623-ae53-16b72c610314,9197e0d8-75ca-4090-88a6-1bf2617eb741,48fd7788-8e8d-4d9e-8072-3316a9d71ac8,like,2016-04-02 21:30:34.426388,2016-04-02 21:30:34.435219
33edf38b-75fb-4b66-9a5c-1a1f6745c054,9197e0d8-75ca-4090-88a6-1bf2617eb741,26760b64-320e-4971-9308-04cca6120c19,like,2016-04-12 13:45:17.356221,2016-04-12 13:45:18.193349
0d1d5c20-49ad-4a07-993c-98c45da8ab9a,9197e0d8-75ca-4090-88a6-1bf2617eb741,8757994f-6a92-4b7c-84e1-d677967d062d,like,2016-04-08 17:14:25.084702,2016-04-08 17:14:25.574465
323aeca9-63c1-4992-81f7-e38f7ab9fb62,9197e0d8-75ca-4090-88a6-1bf2617eb741,d2af21a1-fc1a-4087-88b9-a64df661066d,like,2016-04-07 18:28:40.85668,2016-04-07 18:28:40.867483
314ff691-be92-4411-80f8-95117a86a74c,9197e0d8-75ca-4090-88a6-1bf2617eb741,c3f58149-100f-4918-91b7-2ae7257ec35d,like,2016-04-04 05:54:19.776142,2016-04-04 05:54:22.266106
642b2ba4-efd0-4ba6-be99-18ff6bad2ee9,9197e0d8-75ca-4090-88a6-1bf2617eb741,d11f5a23-bda0-49ea-9959-dcb3951f1878,like,2016-04-14 15:50:23.5961,2016-04-14 15:50:23.998695
be6a08d5-e217-4518-8243-83ef68ac4be3,9197e0d8-75ca-4090-88a6-1bf2617eb741,1296ff12-3e3b-43a6-b77d-f46bcf22ae8b,like,2016-04-05 06:19:47.975773,2016-04-05 06:19:47.989111
8c1df2cb-ee35-481a-a416-6fbfdcebbd91,9197e0d8-75ca-4090-88a6-1bf2617eb741,fae402c7-6eef-4ef0-aef1-069a70d599c4,like,2016-04-05 13:08:25.601637,2016-04-05 13:08:25.61201
674f2b24-0f86-4b76-994b-588057e02213,9197e0d8-75ca-4090-88a6-1bf2617eb741,7b1c593e-d3bf-4b0d-87c5-a542a4cbfb18,like,2016-04-12 13:41:11.63372,2016-04-12 13:41:11.650622
f6b3a76e-eccf-4a3e-b023-ea76a41c26f6,9197e0d8-75ca-4090-88a6-1bf2617eb741,75285339-2d24-4515-9bd0-814cbf12f8bc,like,2016-04-07 19:03:49.868631,2016-04-07 19:03:49.880497
d56419b3-33db-43f2-a4b0-d7f283c3aaa0,9197e0d8-75ca-4090-88a6-1bf2617eb741,a5c14e71-67c4-4f64-b1db-6d7aeb885180,like,2016-04-21 16:23:33.281354,2016-04-21 16:23:33.324029
997ae9f9-0347-4800-a763-432c8b58c099,9197e0d8-75ca-4090-88a6-1bf2617eb741,ea2bb9cf-f339-45e1-b4e2-5b364835e2b9,like,2016-05-31 07:38:44.972261,2016-05-31 07:38:45.166728
e189d63b-f02b-48e1-a0a6-b4a36bf4f428,9197e0d8-75ca-4090-88a6-1bf2617eb741,8f3e6e9c-31f5-40cc-aa5b-d9ba466b6f59,like,2016-05-06 15:19:27.0617,2016-05-06 15:19:27.068592
4bba3261-3ff8-4a53-ad7d-0b1dbd4d09a7,9197e0d8-75ca-4090-88a6-1bf2617eb741,17a04e76-6d33-4cfa-8e10-70e198fd878c,like,2016-05-02 00:04:35.713094,2016-05-02 00:04:35.737039
6b0b50de-872e-4fe6-a7cd-d4d4b73d6582,9197e0d8-75ca-4090-88a6-1bf2617eb741,fa1268ed-ba6b-479f-8714-4d1d185a33ee,up,2016-05-02 00:07:33.528148,2016-06-29 05:50:21.247736
7d0a226b-97ce-4027-8bb0-34df47108d7d,9197e0d8-75ca-4090-88a6-1bf2617eb741,51774c52-7a29-4868-9ed7-313668d39aeb,like,2016-05-02 03:40:11.57727,2016-05-02 03:40:15.615056
a1707329-1ca2-46b0-8537-eff2bb278bc1,9197e0d8-75ca-4090-88a6-1bf2617eb741,f0b8ac69-f439-4ca3-babd-4c8e81debed6,like,2016-05-06 15:19:21.694147,2016-05-06 15:19:21.703846
bcde5e5a-2dae-4ebc-8e4f-c7af0b727181,9197e0d8-75ca-4090-88a6-1bf2617eb741,97a7f951-c42d-469f-81a0-d19bb1917b7f,like,2016-04-08 20:41:26.482294,2016-04-08 20:41:26.487889
50eb4d8f-6c24-45b2-958d-c13ee3aa55db,9197e0d8-75ca-4090-88a6-1bf2617eb741,7e4b6036-c014-423f-bc7b-b33bd67d5783,like,2016-05-08 23:11:28.603478,2016-05-08 23:11:28.6221
bcdd58c2-98e5-488f-b816-155a92d48e8c,9197e0d8-75ca-4090-88a6-1bf2617eb741,92448522-5c93-4d7e-8060-45cbb5cb1218,like,2016-05-18 20:55:09.115129,2016-05-18 20:55:09.127084
08a4b0a3-91bc-4a02-bd3e-89fc9052c678,9197e0d8-75ca-4090-88a6-1bf2617eb741,8a4218d7-2062-4acb-bad9-27e9cd633975,like,2016-05-21 21:44:12.922582,2016-05-21 21:44:12.934539
f4b15758-05a2-4a55-a7dc-fcfd53434e6d,9197e0d8-75ca-4090-88a6-1bf2617eb741,6e55e61d-3af2-4088-8109-109ce14e8bbb,like,2016-05-31 18:31:16.678308,2016-05-31 18:31:16.688513
ce81c978-fb99-41b8-a1bb-7863851b4120,9197e0d8-75ca-4090-88a6-1bf2617eb741,119e74bb-930a-4c39-af35-b53726d09703,like,2016-05-31 18:29:52.097676,2016-05-31 18:29:52.104114
183b414d-cba2-48bb-823c-d747c4b63a5f,9197e0d8-75ca-4090-88a6-1bf2617eb741,6b12b065-13b6-4db5-9ce0-fa1908f34e2d,like,2016-06-06 21:09:38.794879,2016-06-06 21:09:38.804417
a8f29d72-e26e-4fed-a059-b5bb246d22b0,9197e0d8-75ca-4090-88a6-1bf2617eb741,59dfa836-2d36-4b0f-8c8d-4737db958905,like,2016-06-09 21:57:53.360858,2016-06-09 21:57:53.372812
e0486b40-59f9-4275-8e11-9aecaa51eeeb,9197e0d8-75ca-4090-88a6-1bf2617eb741,0fe6e771-15ce-45b1-8195-0bccc212a407,like,2016-07-05 17:43:46.736477,2016-07-05 17:43:54.745757
3c82ff25-8f59-4ed0-b16f-5c3541c765cd,9197e0d8-75ca-4090-88a6-1bf2617eb741,8ac344e3-8343-4fd0-932c-3df06d346e43,up,2016-07-15 23:47:03.246729,2016-07-15 23:47:03.254083
2d1630d7-95d9-4a18-af86-04c426fd5e01,9197e0d8-75ca-4090-88a6-1bf2617eb741,9691cd93-4fa8-42f3-b5d1-fae0750da58f,like,2016-06-29 05:44:23.433294,2016-06-29 05:44:23.441229
6fb5e0df-7319-4ba8-bece-c09ace93ed41,9197e0d8-75ca-4090-88a6-1bf2617eb741,230f3bc0-c191-41bb-b162-bcabd8c2426c,like,2016-06-19 01:55:21.717992,2016-06-19 01:55:21.725313
c3b95ac9-85e9-4eba-a9c5-c05a50c7069e,9197e0d8-75ca-4090-88a6-1bf2617eb741,92427b1c-b2f8-4d51-97c3-40f778b1d8ad,like,2016-07-07 22:33:07.382999,2016-07-07 22:33:08.292755
ee579ba7-b530-46f4-96ad-8728d674d63d,9197e0d8-75ca-4090-88a6-1bf2617eb741,891b8891-9386-4385-a372-662ddb8aca8d,like,2016-07-31 19:30:52.140527,2016-07-31 19:30:52.146887
c8dffc62-ce0c-477e-a353-54ca41f5afcc,9197e0d8-75ca-4090-88a6-1bf2617eb741,79bb2c3c-cff9-425a-b4a0-9e6b525d693a,like,2016-07-31 19:32:11.230361,2016-07-31 19:32:11.236388
8dda4322-335f-4431-a20b-0dc4437093f0,9197e0d8-75ca-4090-88a6-1bf2617eb741,1ef714e6-4f29-464a-adb3-206342c0b579,like,2016-07-31 19:36:30.632799,2016-07-31 19:36:30.639292
292dd576-7335-40e1-956c-96bb62de5eaf,9197e0d8-75ca-4090-88a6-1bf2617eb741,0c168fbe-7b22-4919-840d-bc6e1019c3fe,like,2016-08-30 23:01:30.563368,2016-08-30 23:01:30.594304
44247e6d-cfbe-4f87-80f7-649be5f0feb1,9197e0d8-75ca-4090-88a6-1bf2617eb741,46ea4898-48a3-40b9-a4af-df65c308ca60,like,2016-08-11 14:59:53.333649,2016-08-11 14:59:53.340994
5583b93f-0c4d-4abb-9707-92f187b54233,9197e0d8-75ca-4090-88a6-1bf2617eb741,a26c0213-ecfa-4067-9854-f381a1378592,like,2016-07-31 19:39:27.783097,2016-07-31 19:39:27.788035
0ed62f22-c1af-48a6-ab31-8cba944c849a,9197e0d8-75ca-4090-88a6-1bf2617eb741,12b17641-6fb2-4837-ad4f-abb30d76344e,like,2016-08-11 14:59:43.986075,2016-08-11 14:59:43.996862
a29114d5-1674-4609-8128-7fb39f8967a4,9197e0d8-75ca-4090-88a6-1bf2617eb741,aaef5411-78fe-4ba0-95b1-38dfce18ba17,like,2016-08-11 15:05:40.049876,2016-08-11 15:05:40.057232
48dcb876-fc2b-43e8-aed6-ac389ae5dc33,9197e0d8-75ca-4090-88a6-1bf2617eb741,b081a554-3202-40d6-95c8-bdedc9ab0fb4,like,2016-08-19 20:21:20.060372,2016-08-19 20:21:20.067618
0bcf6ff9-bd72-4068-b1ee-d5786fc5a987,9197e0d8-75ca-4090-88a6-1bf2617eb741,e4ed7633-c29b-4c36-ab73-8a3e0afffd94,like,2016-08-22 02:33:10.827365,2016-08-22 02:33:10.834946
b9b06cc6-7e3d-46b2-ab76-952ebd340a36,9197e0d8-75ca-4090-88a6-1bf2617eb741,f28c88e8-3989-4d6a-9aef-f86705cebceb,like,2016-08-29 03:58:55.911897,2016-08-29 03:58:55.91843
3698cbed-8540-4c8a-b46c-ef61ba4652ac,9197e0d8-75ca-4090-88a6-1bf2617eb741,0119e567-6fd6-4339-9b32-33c9de624f79,like,2016-08-29 03:52:47.690789,2016-08-29 03:52:57.096164
8b865756-4cb7-465f-aace-1834ddd2845f,9197e0d8-75ca-4090-88a6-1bf2617eb741,5b6e32d8-e2ed-4544-a66c-a75020fd91aa,like,2016-09-02 22:17:27.754431,2016-09-02 22:17:27.763741
bcc79a5e-1454-4c6f-844a-8fc19af6e0af,9197e0d8-75ca-4090-88a6-1bf2617eb741,ef0ed462-4725-4069-958a-31a0912bf017,like,2016-09-11 14:44:41.170727,2016-09-11 14:44:41.180011
7229e576-add5-46d8-b5e8-5467da040d85,9197e0d8-75ca-4090-88a6-1bf2617eb741,4d6f4301-f8ef-47f9-a0ca-a39ff71769f7,like,2016-09-11 14:38:34.939554,2016-09-11 14:38:34.95346
f62de6d8-431d-4935-ba5d-900b350e7462,9197e0d8-75ca-4090-88a6-1bf2617eb741,8159ae46-8701-4f72-883d-f431755a0433,like,2016-10-09 23:03:26.244531,2016-10-09 23:03:26.251019
96d46f98-d17e-4fcd-b11f-349b7a605750,9197e0d8-75ca-4090-88a6-1bf2617eb741,b74662c8-fa93-43c1-9145-44a8af425e0c,like,2016-09-20 02:18:20.236324,2016-09-20 02:18:20.247784
b7d865bf-f6a0-47b5-b9e5-f859498c9255,9197e0d8-75ca-4090-88a6-1bf2617eb741,6c7d0f40-564e-411a-9a3f-3b426f010428,like,2016-09-28 02:55:21.80685,2016-09-28 02:55:21.815376
a7d8d7c4-29d2-44bf-86c5-3f69fc90f042,9197e0d8-75ca-4090-88a6-1bf2617eb741,304101aa-c7d2-4a59-9f02-de94eafccdc9,like,2016-09-30 02:52:35.752384,2016-09-30 02:52:35.771531
372ff84c-73dd-4b8a-87d3-afa339e6a791,9197e0d8-75ca-4090-88a6-1bf2617eb741,4565224b-6af5-49d6-a069-ff749fddfedf,like,2016-09-28 02:55:02.528975,2016-09-28 02:55:02.537729
f9e786f0-30d1-4837-8bb5-b9bd68a24ac7,9197e0d8-75ca-4090-88a6-1bf2617eb741,da45c057-ea0e-4a48-aa03-a74e85a6ea22,like,2016-09-30 02:56:25.134623,2016-09-30 02:56:25.147412
227e16c7-542b-40e8-92b0-eb585097e3a4,9197e0d8-75ca-4090-88a6-1bf2617eb741,de63cb32-a610-48b7-8300-5891ab1296d6,like,2016-10-01 05:07:08.888348,2016-10-01 05:07:08.899925
89ccd5f2-df2d-4ca3-b0a7-89c24b386032,9197e0d8-75ca-4090-88a6-1bf2617eb741,8a1ab8a7-000b-4e6f-95f0-7aa1da4b7aa6,up,2016-09-13 03:50:46.809752,2016-09-13 03:50:46.83655
74bb3d1a-49bc-4395-a1d4-bc4f4b765399,9197e0d8-75ca-4090-88a6-1bf2617eb741,dc9b94aa-24e5-496e-92bf-da2662c6d21e,like,2016-10-09 22:43:29.903016,2016-10-09 22:43:29.941089
9d3dc4b2-0014-4011-a4da-07a6c43913b8,9197e0d8-75ca-4090-88a6-1bf2617eb741,5df1cb24-11be-422a-b507-c9a007b1d423,like,2016-10-09 22:48:01.898318,2016-10-09 22:48:01.904918
aeaeeca0-c16b-4a7f-be84-4821de9421fe,9197e0d8-75ca-4090-88a6-1bf2617eb741,bb84016d-6e57-4be7-892d-76b0dc3e90a9,like,2016-10-09 22:47:57.841268,2016-10-09 22:47:57.848369
48abaf40-52c4-415c-b560-43c415942b01,9197e0d8-75ca-4090-88a6-1bf2617eb741,5136a90a-f251-4096-9fa4-4e8ed88ef149,like,2016-10-09 22:29:10.902026,2016-10-09 22:29:10.911826
0fbf36ee-e27a-46f7-9c0d-6b47d032a10c,9197e0d8-75ca-4090-88a6-1bf2617eb741,d9bb6a7f-65a1-4b2d-9b6c-84a05b525b0e,like,2016-10-12 07:40:06.133645,2016-10-12 07:40:06.164532
362c4618-9c00-4266-b3f2-ff2ce700db3c,9197e0d8-75ca-4090-88a6-1bf2617eb741,1b9ef7e4-eee4-43fa-b8d8-3bc9da126f50,like,2016-10-01 05:09:26.001902,2016-10-01 05:09:26.007776
d1513c0b-393b-4ad1-a40e-ee5aeb910d47,9197e0d8-75ca-4090-88a6-1bf2617eb741,0d984988-4647-4ed4-aa00-b9e304a8ee14,like,2016-10-16 15:03:08.363887,2016-10-16 15:03:08.373891
c0a9fd0f-8666-4a29-a0b8-42bee7440a9d,766a4db7-ee88-48a1-8014-61ff8a787795,4533a70a-88d0-405a-8858-f0a0a6c93fce,up,2016-04-02 08:44:10.649206,2016-04-02 08:44:10.656424
29662732-477a-44d6-865d-0f198410c294,766a4db7-ee88-48a1-8014-61ff8a787795,60624c4b-711b-4a34-b8a8-b86ac9636d30,like,2016-04-02 08:47:34.035674,2016-04-02 08:47:34.042534
e3709b2f-b69e-4582-b42e-c5a47ab27529,766a4db7-ee88-48a1-8014-61ff8a787795,43b84769-b44a-48ed-95dc-fad24e662251,like,2016-04-02 08:45:01.099972,2016-04-02 08:45:01.109236
37ce6bed-bdaf-4ea6-a0f6-84e72c1cf83d,766a4db7-ee88-48a1-8014-61ff8a787795,d2af21a1-fc1a-4087-88b9-a64df661066d,like,2016-04-02 08:40:31.742203,2016-04-02 08:40:31.762357
ac448a6e-859a-4eff-a948-a0027b7df89d,766a4db7-ee88-48a1-8014-61ff8a787795,d11f5a23-bda0-49ea-9959-dcb3951f1878,like,2016-04-13 21:16:36.757108,2016-04-13 21:16:52.889759
f703fdca-a26a-4b59-9b98-a577a8885e20,766a4db7-ee88-48a1-8014-61ff8a787795,eec10aee-5ffa-4880-8524-e11fbd4cbb6a,like,2016-05-08 21:01:08.769939,2016-05-08 21:01:08.777592
ac9bf19f-7c5b-4a0a-b75e-973c14607347,766a4db7-ee88-48a1-8014-61ff8a787795,1e9edeb0-d0a3-4fb6-9bd5-af8049553f2b,like,2016-05-14 19:45:33.424071,2016-05-14 19:45:33.434884
5423cd46-5b0f-48a4-aff7-b8a8c2ebc904,766a4db7-ee88-48a1-8014-61ff8a787795,8a4218d7-2062-4acb-bad9-27e9cd633975,up,2016-06-01 20:28:55.553256,2016-06-01 20:29:04.414153
a5591635-de0e-49b1-93a1-46989a4e51d7,766a4db7-ee88-48a1-8014-61ff8a787795,9ece1912-b964-4b80-acd1-03ebf01d8b2a,like,2016-07-10 13:38:23.066888,2016-07-10 13:38:23.07614
85ab659a-a3b5-458d-ae72-13364717fbe8,766a4db7-ee88-48a1-8014-61ff8a787795,8ac344e3-8343-4fd0-932c-3df06d346e43,like,2016-07-10 09:10:40.409112,2016-07-10 09:10:40.477524
7bb1bbd7-eeec-4dac-b955-4951f5b9c86d,766a4db7-ee88-48a1-8014-61ff8a787795,d9b18069-2159-438a-9f84-abac6b1a30ae,like,2016-07-12 14:43:35.020027,2016-07-12 14:43:35.085073
f0747c82-0d99-4601-9f20-4256237c1bce,766a4db7-ee88-48a1-8014-61ff8a787795,92427b1c-b2f8-4d51-97c3-40f778b1d8ad,like,2016-07-10 09:28:37.146982,2016-07-10 09:28:37.156667
f6cd6d9c-65e7-4316-adaa-74db9b232c8d,766a4db7-ee88-48a1-8014-61ff8a787795,891b8891-9386-4385-a372-662ddb8aca8d,like,2016-07-12 14:43:05.152698,2016-07-12 14:43:05.170201
9bb99791-dc2f-4531-bae2-8c90e888f856,766a4db7-ee88-48a1-8014-61ff8a787795,e270944c-1dbc-4922-8fb6-5f77250d849f,like,2016-08-14 14:52:33.20733,2016-08-14 14:52:40.418124
db475c19-9deb-449b-abf6-52eaaf46097f,766a4db7-ee88-48a1-8014-61ff8a787795,b081a554-3202-40d6-95c8-bdedc9ab0fb4,like,2016-08-14 12:10:09.665968,2016-08-14 12:10:31.443351
afa1e569-3d61-4f24-ab75-fa33375db6a0,766a4db7-ee88-48a1-8014-61ff8a787795,cd152007-14a0-4ec0-ae42-d2d096552270,like,2016-10-30 13:59:50.013981,2016-10-30 13:59:53.771895
ef242062-f2aa-4ceb-9c0a-efb2155db4b6,766a4db7-ee88-48a1-8014-61ff8a787795,304101aa-c7d2-4a59-9f02-de94eafccdc9,like,2016-10-30 10:54:25.202842,2016-10-30 10:54:25.221451
7f26b4b5-d288-4392-bcbd-c4428f68f5c2,766a4db7-ee88-48a1-8014-61ff8a787795,79dcb67c-6034-4d9a-b872-cdbc62002ce9,like,2016-10-30 11:04:40.606203,2016-10-30 11:04:40.6187
49313deb-3573-4df4-ae11-cc326b0983e9,766a4db7-ee88-48a1-8014-61ff8a787795,adc3349d-dced-496e-9cba-59f6ff042b4e,like,2016-10-30 10:49:44.483978,2016-10-30 10:49:44.491041
0b319ead-5ef4-4e02-8a5a-f2d21f066627,766a4db7-ee88-48a1-8014-61ff8a787795,22416a06-fc57-47b5-9004-695927e33279,like,2016-10-30 10:35:40.951488,2016-10-30 10:35:41.018901
