id,artist,title,inserted_at,updated_at,song_url,cover_public_id,cover_version,bpm,user_id,genre
ab48c5e6-5cb3-4389-89fa-f5bd19d49805,RAG'N'BONE MAN,Human,2016-11-19 09:09:00,2016-11-19 16:10:05.1558,https://www.youtube.com/watch?v=L3wKzyIN1yk,covers/fzgg6fhdsegylbfzbifh,1479571801,75,f683699f-bfd6-4119-8054-8fdf83706209,rock
d090ea0f-b1cd-4492-9f9f-e4f0b507fe11,CALVIN HARRIS,Slide (Feat. Frank Ocean & Migos),2017-03-05 21:35:00,2017-03-12 10:05:48.421728,https://youtu.be/WFQqAZBOwfQ,covers/krswsh2j9iueb2fva6ah,1489313144,108,3ae49a0a-e95d-45f9-9135-7033326facb7,rnb
6a4fd246-74d8-469d-9846-e73e8d40af7b,STEPHANIE RAINEY,100 Like Me,2016-12-16 18:49:00,2016-12-22 09:04:40.017456,https://www.youtube.com/watch?v=Ce9P6mXGT5Y,covers/dwvpv6vkcykxhg0iyw14,1482397470,96,3ae49a0a-e95d-45f9-9135-7033326facb7,pop
474adef5-eb5b-461a-9573-f9cfba941126,HANNAH GRACE,Praise You,2017-05-03 17:40:00,2017-05-06 09:42:05.99474,https://www.youtube.com/watch?v=zlOWczjQKGs,covers/hwksosblnl0eyjmio58o,1494063723,102,12fa6eef-5bd6-4e8d-999e-1b70ac63dde2,pop
cdd84df0-bf07-446d-becf-0a6191860560,BRUNO MARS,Finesse,2017-03-22 00:00:00,2017-03-22 05:55:14.489325,https://www.youtube.com/watch?v=MRSaiAREnwI,covers/eitvyrvxjorkapewvrf2,1490162110,105,9197e0d8-75ca-4090-88a6-1bf2617eb741,rnb
a9048610-f698-43b1-9d4b-1bbc6efbd331,AFROJACK,Wave your flag,2017-04-16 18:40:29.47255,2017-04-16 18:40:29.47255,https://www.youtube.com/watch?v=vy2OM3e5tUE,covers/jriwriv3mdicqdnfx5fq,1492368000,29,766a4db7-ee88-48a1-8014-61ff8a787795,dance
cdf92847-9e43-487b-ba26-df7294167168,MEG MAC,Never Be,2017-01-04 13:17:00,2017-01-31 22:56:50.184164,https://youtu.be/slqAE4OyFO4,covers/dnxjzsrimc7gfmpv2ckh,1485903369,100,36e7e58e-6049-4d2d-991e-fa803df9fb71,pop
a82839fc-23f2-438e-946e-105b21462887,BRITT NICOLE,Through Your Eyes,2017-01-04 13:15:00,2017-01-31 23:06:06.950474,https://youtu.be/lFCzotS62Dg,covers/jixngcyx1xitndchuseb,1485903963,96,36e7e58e-6049-4d2d-991e-fa803df9fb71,pop
7b154af1-b4c2-45d4-8df0-8fa3036f5be1,JAMES BLUNT,Love Me Better,2017-01-27 01:14:00,2017-02-02 00:24:18.062742,https://youtu.be/4FEtFn5tqus,covers/wts1g1ceees9bsvcuscl,1485994987,90,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,pop
95b41133-314d-422c-8aa3-a48a95640e32,SAM WOOLF,Fast n' Dirty,2017-05-24 17:25:00,2017-05-26 08:02:21.530921,https://youtu.be/txH1gZIOqSQ,covers/zbb4egv6slckuywc7uuy,1495646702,106,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
1236c38a-eb48-475a-8436-8eb95ac8ee7c,GAVIN JAMES,Nervous (Mark McCabe Remix),2017-02-07 06:32:00,2017-02-09 03:35:12.437208,https://www.youtube.com/watch?v=VWKxTNgoMq8,covers/nk6jj2hgdkxg2z7l306h,1486611308,106,68d1ba64-c6a3-4113-9b3c-06da6eb27abb,pop
da91402c-b171-4740-acac-832d941617a2,NICK JONAS,Remember I Told You (Feat. Anne-Marie & Mike Posner),2017-05-26 10:10:00,2017-05-31 23:57:59.633531,https://youtu.be/1G-PDVDCDTI,covers/dgsszidltq6rkt129spl,1495793398,113,c1f74383-e130-4b0a-82c0-599534035540,dance
0e91cc84-b8b3-4d27-a771-57b3c0022ff2,STROBE!,Good Vibe (Feat Nyla),2016-11-19 13:49:00,2016-11-19 16:11:10.345326,https://youtu.be/dTuH7gWeAQc,covers/hip8gntfih0q7zcu8pil,1479571866,105,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,dance
c147b9ad-4e84-4645-877b-e41178243fe2,COLIN JAMES,Hoodoo Man Blues,2016-11-19 13:56:00,2016-11-19 16:14:58.815507,https://youtu.be/rNpJHwV9EZk,covers/egmb8t78nm5etmohfd2f,1479572089,90,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,blues
1ee09210-59a0-466a-9d21-1fb4899e80d1,ARIANA GRANDE,Side to Side (Feat. Nicki Minaj),2016-11-19 14:12:00,2016-11-19 16:18:23.436773,https://youtu.be/P-5dWEzS5mQ,covers/qdwul0b4zthucposboll,1479572297,80,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
c5703bf6-7f70-4fe3-9468-a6637ff8d02f,BROTHER YUSEF, Sweet Home Chicago ,2016-12-16 22:16:00,2016-12-22 08:39:22.091585,https://youtu.be/NDPGqCBu_fI,covers/ra5k7h4ftct1rfryjwb3,1482395394,127,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,blues
585c7875-41f5-499f-a44d-b45b896b89f6,DNCE,Truthfully ,2017-01-05 14:06:00,2017-01-17 23:32:02.635078,https://youtu.be/972_H8HM9BM,covers/qu0kje7xiu7ulptmvgwe,1484695902,102,36e7e58e-6049-4d2d-991e-fa803df9fb71,acoustic
dd765f7f-c945-487e-b67b-3693a35ddbd4,ISAIAH,It's Gotta Be You,2017-03-06 16:12:00,2017-03-18 14:11:57.09533,https://youtu.be/LPh-8sMy1Bc,covers/cfswt3e9gmong2jjmicq,1489846130,95,20611149-8cf2-471f-85ef-b214af7df6c3,acoustic
1b4bac25-7220-48dc-a34b-5e476d89f290,MAI LAN,Vampire ,2017-02-07 15:01:00,2017-02-09 03:36:05.200953,https://www.youtube.com/watch?v=A3BbAGEdAiY,covers/u2ogxmwsguu6v54ypm33,1486479151,0,d0ec53d3-7f34-451f-9155-74f8ab59f937,pop
c690bbb6-179f-45d0-807f-a41f6fcfa2ee,ELEVEN PAST ONE,Forever Now (Feat. Specter),2017-03-06 16:09:00,2017-03-18 14:17:21.608489,https://youtu.be/ATpsGpnKaso,covers/g7txovukwt8sefnmuofo,1489846638,102,20611149-8cf2-471f-85ef-b214af7df6c3,pop
36493848-26d7-4528-8734-52b37c4fa0a1,BRUNO MARS,Perm,2017-03-06 16:04:00,2017-03-18 14:18:21.584236,https://youtu.be/ftXmvnL0ZOc,covers/ja8ie3osyj9x72d8loyo,1489846697,124,20611149-8cf2-471f-85ef-b214af7df6c3,rnb
4a1af2d2-f5e2-4f79-bece-bb00c62e0fd0,ED SHEERAN,What Do I know ?,2017-03-06 16:00:00,2017-03-18 14:22:37.825639,https://youtu.be/6B9J3lEyffA,covers/x4kbjxl6utq8py2zwzvc,1489846951,115,20611149-8cf2-471f-85ef-b214af7df6c3,acoustic
4e9d3769-af6f-44fc-a8d4-c0e0b6317e33,ALMA,Chasing highs,2017-03-22 19:40:00,2017-03-26 04:07:15.03143,http://www.bbc.co.uk/music/records/n49z6c,covers/o4vso9lotbbrqwq93eti,1490501232,115,e3a57bbb-d4b4-44dc-8fc8-5dc593fa4d0c,dance
f5ad1d86-66eb-436f-98ab-94a1ce9d960c,ROBIN THICKE,One Shot (Feat. Juicy J),2016-11-19 21:23:00,2016-11-19 23:31:09.205935,https://youtu.be/4nmOJkU-1D8,covers/fp8x2zm2xb3tnwtcqaka,1479598261,186,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
e320b05c-db93-4029-9d1e-917f51b43874,Liam Payne,Strip That Down,2017-05-28 08:54:57.752402,2017-05-28 08:57:08.784033,https://www.youtube.com/watch?v=13CdKgFiiXQ,covers/iyp9bqqtiwbb0azg2c7z,1495961817,0,d713dcc6-146c-409c-89c9-95962d3a3940,pop
526a929e-81c1-4042-8b5f-e9f2f1ee05ed,BOYCE AVENUE ,Closer (Feat. Sarah Hyland),2016-12-17 17:15:00,2016-12-22 08:22:38.838606,https://www.youtube.com/watch?v=WsptdUFthWI,covers/faa96i98zhjx7mhd6aug,1482394951,95,76e744be-8016-45e5-9e6f-68f98f310ae2,acoustic
d5eb34bb-2022-4c9c-a3a5-8f88658d12f0,TATIANA MANAOIS,B.O.M.O,2017-03-06 17:11:00,2017-03-18 13:55:08.947738,https://www.youtube.com/watch?v=9iqdst-F7P4,covers/rgo6oha7qkh2h5obksv7,1489845295,110,1a31274b-ee90-4309-b006-3b4b85b77521,pop
babcd4ef-5e45-4479-9878-deb1f5a38fa2,THE 1975,Somebody Else (Embrz Remix),2017-01-05 18:55:00,2017-01-17 23:30:24.489377,https://www.youtube.com/watch?v=6GtMVvAmRjk&sns=em,covers/di98rihqcfij9qllxlox,1484695787,110,12fa6eef-5bd6-4e8d-999e-1b70ac63dde2,dance
72371137-3a38-4564-8c4d-5faf1b5580b4,ASTON MERRYGOLD,Get Stupid,2017-03-06 17:04:00,2017-03-18 14:07:15.048918,https://www.youtube.com/watch?v=uIJDD1Cldgc,covers/cvt7wh8qmwzhicxsbxxa,1489845997,120,1a31274b-ee90-4309-b006-3b4b85b77521,soul
adfe8f1f-b909-414c-a70d-7cc64b3c37c4,KEHLANI,Wanna Be,2017-02-08 17:08:00,2017-02-09 03:38:42.309416,https://www.youtube.com/watch?v=ljAmYeCGFbM,covers/z3luch1i1xqhsq73ora9,1486611518,96,a29dde91-29c7-4fa8-94e8-65a58e38d842,rnb
41d4c6d1-fc2f-4c4c-ab65-e8fbd13d6033,PITBULL,We Are Young (Feat. Kiesza),2017-03-25 12:12:00,2017-03-26 04:11:22.748552,https://youtu.be/M_2KZX-ATL8,covers/or8jsfvkam5od12ms3d0,1490501479,99,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
6683ee64-b23a-42da-857f-a54609f07d9d,JUSTIN BIEBER,Love Yourself,2015-11-30 00:00:00,2016-11-19 23:54:24.353196,https://youtu.be/oyEuk8j8imI,covers/sx0zsmufivsqtizgaslg,1479599661,100,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,acoustic
13e5b5d2-84aa-4546-b8c9-b5f54b59b642,ROBOTAKI,Monkey Bars,2017-05-30 00:46:37.688561,2017-05-30 00:46:37.688561,https://soundcloud.com/robotaki/monkey-bars-feat-claire-ridgely,covers/hplbov8a3jwihkvkhfnh,1496105194,94,c1f74383-e130-4b0a-82c0-599534035540,pop
1eac1757-de8e-42e5-8af0-7cf53ede878a,ALICE MERTON,No Roots,2016-12-18 08:36:00,2016-12-21 09:36:55.40174,https://youtu.be/gZD-rvxcl78,covers/ftklt7nraj8uicsiiull,1482312873,116,12fa6eef-5bd6-4e8d-999e-1b70ac63dde2,rock
83cc485a-d1d9-4cde-9a7a-c57a9de4a94f,ED SHEERAN,Shape Of You,2017-01-06 06:49:50.607233,2017-01-06 06:49:50.607233,https://youtu.be/_dK2tDK9grQ,covers/bcwsdelh2bodtq2eixqg,1483685379,0,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,pop
f641f602-cef9-4e43-a0c8-750f61260d15,JP COOPER,September Song,2017-03-07 01:25:00,2017-03-18 13:37:11.727812,https://www.youtube.com/watch?v=9ORWF5RkdO0,covers/znsxs6fbd0xqlqswnzqz,1489844228,96,76e744be-8016-45e5-9e6f-68f98f310ae2,pop
b2c12fb0-9e9d-4bd4-b9c3-a198a77ebcbc,NICK JONAS,Bom Bidi Bom (Feat. Nicki Minaj),2017-02-09 03:58:00,2017-02-11 09:45:37.236727,https://youtu.be/CA6fB35pNMg,covers/lrjeqeqalqjnzaoqxu5j,1486806266,87,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,pop
6f2a7194-9ab2-4656-a9dd-22c6da6ad540,PITBULL,Dedicated  (Feat. R. Kelly & Austin Mahone),2017-03-25 23:45:00,2017-03-26 04:12:51.165818,https://www.youtube.com/watch?v=Jtij1tDE6ng,covers/ss73lmj5mljfebiorlpu,1490501550,128,36e7e58e-6049-4d2d-991e-fa803df9fb71,dance
c0cc533e-4e2e-48a9-bac1-be0fef11f41e,SCARLET PLEASURE,Windy,2017-04-17 23:53:00,2017-04-18 22:24:13.058428,https://www.youtube.com/watch?v=48TAMt3rpZ8,covers/vbwsrd8j69rddlvohyux,1492554249,99,76e744be-8016-45e5-9e6f-68f98f310ae2,pop
c3643162-6883-4420-b7dd-39695fb2a052,ARIZONA,Oceans Away (Sam Feldt remix),2017-03-07 02:58:00,2017-03-11 15:57:58.797538,https://www.youtube.com/watch?v=Bh7kKBcUlE4,covers/iaeqv3dyjowhodxelexr,1489247875,115,9197e0d8-75ca-4090-88a6-1bf2617eb741,dance
d9839673-cc8c-4942-991c-61fc62be96b4,NATTY REEVES,Move Slow,2016-12-19 14:48:00,2016-12-21 09:20:55.650522,https://soundcloud.com/deepmattercollective/move-slow?in=deepmattercollective/sets/natty-reeves-chulla-ep,covers/vgxnsynpukl8aira8jwf,1482312050,92,12fa6eef-5bd6-4e8d-999e-1b70ac63dde2,acoustic
d2c4176d-f37d-4aad-b345-0ae5ee47d5c3,FKJ,Go Back Home,2017-05-30 03:53:00,2017-05-31 23:56:51.691215,https://www.youtube.com/watch?v=Ywc7ewMJ554,covers/tcrpq9hm0gamsqddw1li,1496275006,97,f7feec23-91f0-454d-bd09-16cbe3809a4d,jazz
8246a476-28a9-44a2-95b1-cc464f682c70,ANNA STRAKER,How We Are,2017-01-06 18:56:00,2017-01-31 22:53:43.915941,https://www.youtube.com/watch?v=TXpBs9td6i8,covers/jlfho4xqktfon22x83nb,1485903220,103,f1c4798e-cda7-496d-928e-558c651180ce,pop
80c0477a-8d4a-4675-8624-3cced41ce7e1,JACKSON 5,ABC (Salaam Remi Krunk-A-Delic Party Mix),2017-02-10 04:28:00,2017-02-10 17:06:34.685621,https://www.youtube.com/watch?v=4sGveqXe0tY,covers/c1a3mdcavxx2iwr7stee,1486746391,108,001f3033-842c-4a84-80cd-b16cb4d35808,rnb
e1585c69-c70a-4e53-b009-1b4083a7a88e,CHEAT CODES,No Promises (Feat. Demi Lovato),2017-03-27 05:26:50.180788,2017-04-03 09:18:14.725932,https://youtu.be/JYY1yWoi600,covers/qarruxe3lcny9qcobu6f,1490763701,113,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,dance
b376a9e1-d22a-47c2-8e6e-61ddd69480b7,SHAWN MENDES,There's Nothing Holding Me Back,2017-04-20 12:28:00,2017-04-22 00:17:47.440425,https://youtu.be/A7xzXDStQnk,covers/jae1bhgvlybiyi8f1ojb,1492718397,123,36e7e58e-6049-4d2d-991e-fa803df9fb71,pop
0654727a-58d0-4a13-a004-b9bb51a35544,KLYNE,Water Flow,2017-03-08 00:02:00,2017-03-11 15:53:52.133077,https://www.youtube.com/watch?v=XkqlTk-YjHo,covers/xkk0dba7ptx9sroacro3,1489247628,105,9197e0d8-75ca-4090-88a6-1bf2617eb741,pop
c5774e9f-ec01-4b06-a572-a7a8825c9c8a,NATHAN SYKES,Taken,2016-11-23 03:05:00,2016-11-25 17:18:38.392104,https://youtu.be/VetJxYnWbjY,covers/ylt1ri7f0eyo39xcgsjb,1479870307,100,7793d29b-5f59-4ec1-bffa-5af22f5ed973,rnb
5fab6aa1-9a65-4a4e-a245-c18e1d3b3e0a,JOE BONAMASSA,Ridin' With The King (Feat. Mahalia Barnes),2016-12-19 23:57:00,2016-12-21 09:15:14.214473,https://www.youtube.com/watch?v=43RCsADGE1Q,covers/y8udzmohqpfbw6dzi7qs,1482311688,114,9197e0d8-75ca-4090-88a6-1bf2617eb741,blues
a80829b2-6d7c-4b3f-8d62-381113a2a29a,THE CHAINSMOKERS,The One,2017-03-27 20:29:20.15259,2017-03-29 05:03:08.144335,https://youtu.be/5bA7nrdVEqE,covers/h2ddlwxqlf4mwahtgulj,1490763785,100,c1f74383-e130-4b0a-82c0-599534035540,pop
f39ee693-28c5-40d0-80bb-5876a7aea5b2,THE CHAINSMOKERS,Souls (Feat. Halsey),2017-01-06 21:48:00,2017-01-31 22:51:41.551428,https://youtu.be/W1G34i-CCb8,covers/grvn3diblwdc0chporgl,1485903097,100,f1c4798e-cda7-496d-928e-558c651180ce,pop
1a51446e-c9ec-4503-841b-44857723c519,KATY PERRY,Chained to the Rhythm,2017-02-10 13:28:00,2017-02-10 17:07:07.695319,https://youtu.be/8gsGhdZDC-0,covers/ilxxzihrzwasejg0bzxh,1486746422,95,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
93a37320-9409-4224-b069-822ab1dafdb3,CHARLIE PUTH,Attention,2017-04-20 23:29:00,2017-04-21 05:08:32.183319,https://youtu.be/7m-KLKlMw_o,covers/dhgsgnusktzgbbzluasj,1492751038,100,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,pop
61b23c2a-860b-45dc-9bb5-1ff0c7a1464e,ALESSIA CARA,Scars To Your Beautiful (NOTD Remix),2016-11-24 02:22:00,2016-11-25 17:16:43.007184,https://youtu.be/1DIsA5jxDps,covers/mwwh8hkyrakecw5fwvlo,1479954088,103,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
88e41e7a-0cf4-4b90-ac8a-ed3b0cea5875,FERGIE,Life Goes On,2016-12-20 06:48:55.952287,2016-12-20 06:48:55.952287,https://youtu.be/6X_C9E55CfM,covers/cpuvekhqxxoj4f0ptee4,1482216376,93,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,pop
d981cb1c-d732-4cb8-8401-c04b260a5e42,TAJ MAHAL & KEB MO,Don't Leave Me Here,2017-03-09 01:49:00,2017-03-11 15:43:01.09311,https://youtu.be/J4uGGeS3Hqk,covers/ktjbhqpnljbamnrjr33i,1489246826,95,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,blues
20333ea9-4fc8-41bc-973e-b1e33fd3e7e7,DNCE,Dnce,2017-01-07 16:58:00,2017-01-26 01:10:47.586121,https://youtu.be/VU6-R4aknLg,covers/iqrljrw1ikzo8q26wc8x,1485393044,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
ad2b259e-d92c-4094-9a1b-d310b9f7d6f1,ALMA,Dye My Hair,2017-01-07 16:05:00,2017-01-31 22:45:49.50868,https://youtu.be/p6LULl0GS6M,covers/gxno8volpi2yaiabkg7t,1485902622,116,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,dance
c7b35c1b-d744-488c-b62f-2840bef7d3cb,INNA,Say It With Your Body,2017-01-07 16:02:00,2017-01-31 22:47:56.589711,https://youtu.be/sp8bL5N7bRs,covers/au53hcl863xjvhpkasgl,1485902872,100,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
98901b89-677c-4244-90ca-ae575b5a331a,AFTER ROMEO,Pull Over (Remix - Feat. Silento),2017-02-10 18:48:00,2017-02-11 10:17:12.252239,https://www.youtube.com/watch?v=0TPQe2HVitw,covers/m1reyjc6bsjykjgonkzd,1486808228,102,36e7e58e-6049-4d2d-991e-fa803df9fb71,pop
82ffee46-f01d-499f-88c6-b773abfddeaa,GREY,I Miss You (Feat. Bahari),2017-04-21 20:50:00,2017-04-22 00:14:10.013752,https://youtu.be/11M3E0G6k2Y,covers/fa8mldar5axzlds7ghgj,1492820046,102,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,dance
b8721416-0f33-42a3-9430-478d86739f10,LUIS FONSI & DADDY YANKEE,Despacito (Feat. Justin Bieber),2017-04-21 20:47:00,2017-04-22 00:21:52.054209,https://youtu.be/72UO0v5ESUo,covers/vatvrnuljjo3hihgekh0,1492820181,89,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
18215abb-8f63-4b50-a654-e74cde01fe7f,OLLY MURS,Stevie Knows,2015-12-07 00:00:00,2016-09-16 14:25:53.262522,https://youtu.be/ioE4bSnh0M4,wsdjs/missing_cover,1,0,3ae49a0a-e95d-45f9-9135-7033326facb7,dance
39865771-6912-4ea5-b0d9-97d3296ae54f,PENTATONIX,The Christmas Sing-Along,2016-11-24 12:44:00,2016-11-25 17:15:52.306651,http://a.co/8IBZxxu,covers/ss4mu8pxvw3pxtaz8rew,1479991464,98,7793d29b-5f59-4ec1-bffa-5af22f5ed973,acoustic
1bbe25e9-c69c-4e8f-aff1-e8a125c06f45,AM!R,Parachute,2017-03-09 21:47:00,2017-03-11 15:31:19.275361,https://www.youtube.com/watch?v=wJ-jy4DCJtQ,covers/yv1owlkiyxnv7esj641v,1489246276,95,e3a57bbb-d4b4-44dc-8fc8-5dc593fa4d0c,pop
89fcfc7f-c3c6-4bc7-863f-84fac3af73e0,MACHINE GUN KELLY,Bad Things (Feat. Camila Cabello),2016-12-03 00:53:00,2016-12-20 06:57:18.843279,https://youtu.be/QpbQ4I3Eidg,covers/uwpq799luzjmyixnzcuv,1482216834,70,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,hiphop
23404285-420f-4482-9848-c0d55a3f6e8a,EKLO,"Sugar, Honey",2017-03-30 21:04:00,2017-04-14 09:23:23.705193,https://www.youtube.com/watch?v=3aCQLZnyZrU,covers/hcm5lvixgj6kyqbnx6db,1492161800,108,12fa6eef-5bd6-4e8d-999e-1b70ac63dde2,pop
d71bba8d-0d8f-43a8-89ab-9086d4959dc0,LOIC NOTTET,Million Eyes,2017-01-08 09:53:00,2017-01-26 01:10:04.505502,https://www.youtube.com/watch?v=68EnJITH-5Q,covers/imooctaw8hmyauc1akm6,1485393001,0,f683699f-bfd6-4119-8054-8fdf83706209,pop
0dc98552-5f4b-4f7b-b45d-0c41bb401bac,BOOSTEE,Pop Corn,2017-02-11 09:35:00,2017-02-11 10:22:22.988156,https://www.youtube.com/watch?v=H0AhjL9sQM4,covers/ypl8puyxpylmdvoeajmz,1486808539,120,3ae49a0a-e95d-45f9-9135-7033326facb7,dance
688d38ee-2678-470c-aefd-e01d68f3af8c,KHS,All Time Low,2017-02-11 11:11:38.108245,2017-02-11 11:11:38.108245,https://youtu.be/giBppYq6GMI,covers/gq9cfz3mxeorihp9pbrz,1486811489,122,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,acoustic
847365ea-5672-452e-9e7f-ee4094b72c0f,TOM JONES,Bring It On Home,2016-01-28 09:59:00,2017-04-22 14:18:10.567238,http://a.co/aiZsd9P,covers/ksbj730huhclgwomkqis,1492870624,107,7793d29b-5f59-4ec1-bffa-5af22f5ed973,blues
8739e840-10b5-48b8-b62e-4331441d2919,RATIONALE,Something For Nothing,2016-01-15 20:18:00,2017-04-22 14:21:10.852892,https://www.youtube.com/watch?v=4Q79owpLDjo,covers/umc1kyi8byuejnpbkdo3,1492870832,88,3ae49a0a-e95d-45f9-9135-7033326facb7,pop
308f42c8-9d68-4934-90ce-e55ae7e19297,SCARLET PLEASURE,Heat,2016-01-24 15:33:00,2017-04-22 14:24:19.725291,https://youtu.be/qrwWNfCqFsY,covers/mchmhwd9igxposykea79,1492871042,100,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,rnb
9bfef23f-cfeb-4518-8580-39d7e0a21398,ZENDAYA,Something New (Feat. Chris Brown),2016-02-04 19:41:00,2017-04-22 14:30:19.980318,https://www.youtube.com/watch?v=4VGCKaTbkHA,covers/fj3rkgn9lrjg5weljdqr,1492871358,102,1a31274b-ee90-4309-b006-3b4b85b77521,rnb
02476981-f76e-4f40-9d06-a0cb39a6923e,JAMES TW,Torn,2016-02-19 03:33:00,2017-04-22 14:33:57.813762,http://youtu.be/tTs3SnhJFuo,covers/lidyj4b70tf7syezxfoa,1492871540,95,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
4d74a5f0-6472-4c9b-8a8e-b97fe09bb6c0,TYLER SHAW,Wicked,2016-02-11 05:55:00,2017-04-22 14:42:22.711868,https://www.youtube.com/watch?v=ZNdoVmdQBQ4,covers/x4blqzcc0uur0eiyeevl,1492872038,95,20611149-8cf2-471f-85ef-b214af7df6c3,pop
657cbc14-62be-48b1-a881-e8776d0db9d2,MIKE POSNER,I Took A Pill In Ibiza (Seeb Remix),2016-02-03 03:43:00,2017-04-22 14:45:34.556342,https://youtu.be/foE1mO2yM04,covers/w2ti1t9gh6wekaodquum,1492872233,102,0bca2261-7c2c-4ffd-9709-5c9317848d1a,pop
669e672c-ae8f-41c3-b684-e3ef762637c8,FIFTH HARMONY,Work from Home (Feat. Ty Dolla $ign),2016-02-27 03:33:00,2017-04-22 14:48:41.165078,https://youtu.be/5GL9JoH4Sws,covers/zvwqgi6rtlapswad5lwe,1492872422,105,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,rnb
eb6131aa-74a4-4c0a-91cb-f38a280a960e,GWEN STEFANI,Make Me Like You,2016-02-12 16:32:00,2017-04-22 14:53:05.437567,https://www.youtube.com/watch?v=Sopv7a_kkF0,covers/tayd3kgjm7qldvyocsst,1492872749,118,f885b2c2-8f28-4ab1-996b-09f1e03c48e4,pop
3338446c-a955-4e09-a320-0ae4e5fe48b3,LENACHKA,Good Luck,2016-02-27 03:35:00,2017-04-22 14:55:19.482848,https://youtu.be/qhgGzBI2png,covers/t0bqornbztreieva97jb,1492872874,102,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
5f1df5e4-84f7-48f5-96b2-7dd7f2f8ea4d,DEORRO,Five More Hours (Feat. Chris Brown),2016-02-16 20:48:00,2017-04-22 15:00:57.551297,https://youtu.be/j3CaHeakZF4,covers/ptsnr6ez6qi4ktvhaybx,1492873208,128,9197e0d8-75ca-4090-88a6-1bf2617eb741,dance
1fe24480-1332-4de1-8ec5-d2bbd06b7600,ALEX CLARE,Too Close (White Cliffs Remix),2016-02-12 19:40:00,2017-04-22 15:05:41.486987,https://www.youtube.com/watch?v=4wVcv0656l8,covers/ukywaetqgfg9afg8ujzc,1492873406,140,001ce697-b405-49aa-b259-75ded72afcb2,pop
2a62fc67-0b52-4ea3-9a6c-039fce73930c,MAVERICK SABRE,Come Fly Away,2016-02-17 10:27:00,2017-04-22 15:10:43.36884,https://youtu.be/1sJQltPyQOk,covers/u1sbjfrp9ywm5vbbqhfo,1492873796,93,f1c4798e-cda7-496d-928e-558c651180ce,soul
b3edf77c-1001-4db2-867f-41fb34c1535b,COLDPLAY,Adventure Of A Lifetime,2016-02-19 20:13:00,2017-04-22 15:15:45.460154,https://youtu.be/QtXby3twMmI,covers/ujrc6ypjysjzobkh5hif,1492874075,113,9197e0d8-75ca-4090-88a6-1bf2617eb741,pop
b1615d63-883a-46b9-b195-9b4fb1a8e422,BOBBY NEWBERRY,Flight From Paris,2016-02-18 18:56:00,2017-04-22 15:18:50.428769,https://youtu.be/gayE-gneACg,covers/gzfsqmdofvir92nwtfyw,1492874326,98,d713dcc6-146c-409c-89c9-95962d3a3940,pop
72168f4c-4e40-4bc3-83e9-6b42daf2da22,GALLANT,Weight In Gold,2016-02-10 15:28:00,2017-04-22 15:34:11.280627,https://youtu.be/qh7BCluk3wc,covers/aw1dawzlxtatxvhyrjam,1492875179,70,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,rnb
84630554-4c4f-4cc8-b22b-9a84bc871c6e,DION,I Ain't For It,2016-02-11 14:36:00,2017-04-23 07:31:51.147162,https://dbr.ee/czgX,covers/oa3ohpxhqm5ypakv5rrj,1492871868,118,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,blues
e85e73b6-48b3-4ade-9efc-970df9579657,ROBIN SCHULZ & DAVID GUETTA,Shed a light (Feat. Cheat Codes),2016-11-25 15:32:00,2016-11-25 17:13:57.423479,https://www.youtube.com/watch?v=TXRCGKFCH-0,covers/t9fkffuoja8dmk1yrvft,1480094033,124,001ce697-b405-49aa-b259-75ded72afcb2,dance
